category,title,content,img,url
102,악마→천사가 다녀갔다문신男이 때려부순 무인점포 묵묵히 정리한 시민,"강원도 원주의 한 무인점포에서 한 남성이 키오스크를 넘어뜨리고 물건을 밖으로 던지는 등 난동을 피운 현장을 또 다른 남성이 발견해 정리하는 모습이 폐쇄회로CCTV에 포착됐다.
MBC 캡처      한 남성이 난동을 부리고 떠난무인 가게를또 다른 남성이 묵묵히 정리하는 모습이 포착돼 잔잔한 감동을 주고 있다.
MBC 캡처        MBC 캡처      급기야 A씨는 두 손으로키오스크를 넘어뜨린 뒤 그 위에 올라타누군가에게 발길질하듯 한동안 난동을 이어갔다.
가게 안 역시 같은 상황인 것을 확인한 남성은 다시 밖으로 나와 떨어져 있는 상품들을 주워 가게 안으로 옮겼다.
이후에도 남성은 가게 밖 떨어진 상품들을 모두 정리하는 등 선행을 베풀었다.
업주 김씨는 잠결에 전화를 받고 깜짝 놀랐다며 외면하지 않고 번거로움도 무릅쓰고 이렇게 큰 도움을 줘 무척 감사드린다고 전했다.","https://imgnews.pstatic.net/image/022/2023/12/19/20231219516963_20231219191802678.jpg?type=w647,https://imgnews.pstatic.net/image/022/2023/12/19/20231219517031_20231219191802683.jpg?type=w647,https://imgnews.pstatic.net/image/022/2023/12/19/20231219517002_20231219191802690.gif?type=w647,https://imgnews.pstatic.net/image/022/2023/12/19/20231219517152_20231219191802814.jpg?type=w647",https://n.news.naver.com/mnews/article/022/0003886619?sid=102
102,취임 한달 밖에 안 지났는데 여권조차 우려 쏟아내는 박민의 KBS,"KBS 라디오 시사 프로그램 폐지 사태 이어 노조 차별 녹취 파장 수신료 수입 급감 현실화 앞두고 있지만 근본적 해결방안 전무박민 사장 취임 한 달 시사 프로그램 폐지와 진행자 퇴출이 이어지더니 급기야 특정 노동조합 소속은 진행자로 쓸 수 없다는 녹취까지 공개됐다.
지난 18일 2022회계연도 KBS 결산승인을 위해 열린 국회 과학기술정보방송통신위원회 전체회의에서 고민정 더불어민주당 의원이 녹음파일을 틀었다.
2노조는 KBS 내의 노동조합 중 가장 많은 조합원을 보유한 전국언론노동조합 KBS본부를 의미한다.
녹음파일에 등장한 KBS 라디오센터의 부장급CP 간부는 최근 배종찬의 시사본부 출연자 하차 사태와도 관련된 인물로 알려졌다.
지난 12일 라디오센터 CP가 시사본부 제작진에게 일부 고정 출연진을 하차시키라고 지시하고 이를 거부한 제작진에게 기존 담당이 아닌 스포츠 프로그램 제작을 지시하며 논란이 불거졌다.
방송법 4조2항은 누구든지 방송편성에 관하여 이 법 또는 다른 법률에 의하지 아니하고는 어떠한 규제나 간섭도 할 수 없다고 되어 있다며 녹취는 KBS 2노조 출신을 해당 노조원이라는 이유만으로 블랙리스트 취급을 하고 있다는 점을 확인해준 것이라고 했다.
또한 공사는 조합원의 정당한 조합활동을 이유로 불이익한 처분을 하지 아니한다라는 KBS 단체협약 제9조를 위반한 것이라며 명백한 헌법 노조법 위반 나아가 노조파괴에 해당하는 행위라고 비판했다.
이날 박 사장이 재정 위기를 명분으로 꺼내든 구조조정 인건비 감축 계획 또한 현실성이 있느냐는 여권의 지적으로 이어졌다.
박 사장은 5000억 원가량의 KBS 전체 인건비 가운데 20에 달하는 1000억 원가량을 줄인다는 계획이다.
궁극적인 문제는 수신료 분리징수 이후 재정 위기에 봉착한 KBS의 미래가 보이지 않는다는 점이다.
KBS는 광고수입과 콘텐츠 경쟁력 하락에 TV수신료 분리징수로 인한 수신료 수입 급감이 겹쳐 전례 없는 위기를 마주하고 있다.","https://imgnews.pstatic.net/image/006/2023/12/19/0000121403_002_20231219185901059.jpg?type=w647,https://imgnews.pstatic.net/image/006/2023/12/19/0000121403_003_20231219185901104.jpg?type=w647,https://imgnews.pstatic.net/image/006/2023/12/19/0000121403_001_20231219185901013.jpg?type=w647",https://n.news.naver.com/mnews/article/006/0000121403?sid=102
102,일주일 앞둔 김홍일 방통위원장 후보 인사청문회 핵심 쟁점은,"전문성 논란 불거진 최성준 위원장보다 부족한 전문성에 공세 예고지명 후에도 권익위원장 겸직 공영방송 이사 해임 관여도 쟁점BBK 의혹 무혐의 결론 뒤 훈장 수여 삼성 변호 이력도 도마에윤석열 대통령이 작성한 김홍일 방송통신위원장 후보 인사청문 요청사유서에는 단 한 줄도 방송·통신 관련 이력이 없다.
2014년 당시 최성준 방통위원장 후보가 통신 관련 경력이 일부 있었음에도 전문성이 없다는 지적이 나왔던 점을 감안하면 김홍일 후보에 대한 비판은 더욱 거셀 전망이다.
이 밖에도 지명 후 2주 가까이 국민권익위원장을 겸직해온 문제 권익위원장 시절 공영방송 이사 해임에 관여한 것이 적법한지 여부 이명박 대선 후보의 BBK 의혹 등 무혐의 처분 후 훈장 수여 검찰 퇴직 후 49억 원 재산 증가 삼성 노조 파괴범 변호 이력 등도 쟁점이 될 것으로 보인다.
윤 대통령은 지난 8일 국회에 송부한 인사청문요청안에 후보는 과거 어려운 가정형편에서 자수성가한 인물로 다양한 삶의 경험을 바탕으로 방송 통신 분야 국민 불편 사항을 국민의 입장에서 바라보고 실효성 있는 국민 피해구제와 미디어 복지 등 디지털·미디어 동향을 구현할 적임자라고 판단된다고 말했다.
한상혁 전 위원장은 방송법 전문 변호사였고 민주언론시민연합 등 언론시민단체 활동과 방송문화진흥회 이사 경력이 있어 전문성 논란이 제기되진 않았다.
과거 수사 이력도 청문회 쟁점이 될 전망이다.
2007년 서울중앙지검 3차장이던 김 후보는 이명박 당시 대통령 후보의 BBK 주가조작과 다스 주식 차명보유 의혹을 수사했다.
김 후보 체제의 권익위가 이동관 체제 방통위의 언론장악을 어떻게 도왔는지를 포함해 권익위원장으로서 행보도 쟁점이 될 전망이다.
겸직 논란을 비롯해 권익위원장 업무 시절 공영방송 이사 해임에 관여한 것이 절차적으로 적절했는지 김건희 여사 관련 권익위 대응 등 권익위 업무 관련 내용을 살펴보고 있다고 밝혔다.
지난 6일 방통위원장 후보로 지명된 김 후보는 아직도 권익위원장 자리를 내려놓지 않고 있다.
권한을 남용해서 조사권을 남용해서 공영방송 이사들 불법 해임에 적극적으로 가담한 자라고 했다.
관련 기사  방통위원장 후보 김홍일 권익위원장 언론장악 어떻게 도왔나","https://imgnews.pstatic.net/image/006/2023/12/19/0000121404_002_20231219185903773.jpg?type=w647,https://imgnews.pstatic.net/image/006/2023/12/19/0000121404_003_20231219185903811.jpg?type=w647,https://imgnews.pstatic.net/image/006/2023/12/19/0000121404_004_20231219185903862.jpg?type=w647,https://imgnews.pstatic.net/image/006/2023/12/19/0000121404_005_20231219185903908.jpg?type=w647,https://imgnews.pstatic.net/image/006/2023/12/19/0000121404_001_20231219185903725.jpg?type=w647",https://n.news.naver.com/mnews/article/006/0000121404?sid=102
102,옷에 신문지 넣고 버팁니다최강 한파에 얼어붙은 쪽방촌의 겨울,"이제 12월인데 2월까지 버틸 생각 하니 아찔하다며 이같이 말했다.쪽방촌에 거주한 지 40년이 넘은 추씨는 내복에 긴 팔 티를 입고 그 위에 털조끼를 걸치고 있었다.
추씨는 추위만큼은 익숙해지지 않는다고 말했다.서울시에 따르면 지난 9월 말 기준 영등포구·종로구·중구·용산구 등 4개 구에 밀집한 쪽방촌 주민 수는 2360명이다.
창틈으로 찬바람이 심하게 들었기 때문이다.한 명이 겨우 누울 수 있을 만큼 좁은 방바닥에 깔린 이불을 들쳐보니 신문지가 잔뜩 깔려 있었다.
신문 깔고 위에 이불을 깔면 덜 춥다고 말했다.
그는 밖에서 자는 노숙자들에게 들은 팁이라며 참을 수 없이 추운 날에는 신문지를 접어서 옷 안에 껴놓기도 한다고 말했다.같은 날 서울 종로구 돈의동 쪽방촌에서 만난 권모67씨는 모자를 푹 눌러쓴 채로 담배를 태우고 있었다.
권씨는 전기장판을 뜨거울 정도로 틀고 이불을 푹 뒤집어쓴다.","https://imgnews.pstatic.net/image/005/2023/12/19/2023121918353773860_1702978537_0018987996_20231219190202768.jpg?type=w647,https://imgnews.pstatic.net/image/005/2023/12/19/2023121918352073856_1702978520_0018987996_20231219190202772.jpg?type=w647,https://imgnews.pstatic.net/image/005/2023/12/19/2023121918355873862_1702978558_0018987996_20231219190202776.jpg?type=w647,https://imgnews.pstatic.net/image/005/2023/12/19/2023121918091973777_1702976959_0018987996_20231219190202790.jpg?type=w647,https://imgnews.pstatic.net/image/005/2023/12/19/2023121918093573778_1702976975_0018987996_20231219190202804.jpg?type=w647",https://n.news.naver.com/mnews/article/005/0001660791?sid=102
102,칼국수 가게가 뷔페도 아닌데국수 3그릇에 앞접시만 16개 쓴 손님들,"3명이 서로 다른 국수 주문수저 9벌‧종이컵 6개 등 사용 식당에서 지켜야할 기본적인 예의는 어떤 게 있을까.칼국수를 파는 한 식당에서 음식을 먹은 손님 3명이 앞접시만 16개를 사용해 논란을 빚고 있다.식당을연지3년차에 접어든 자영업자 A씨는 최근 온라인 커뮤니티에 저도 모르게 눈살 찌푸려지게 만드는 손님들이 오셨는데 제가 과하게 받아들이는 건지 궁금하다며 글을 올렸다.A씨에 따르면 식당에 온 중년여성 일행 3명이 칼국수 3그릇을 주문했다.주문한 음식을 내놓자 이들은 앞접시를 요구했다.
일반‧들깨‧바지락 등 서로 다른 칼국수를 시켜 서로 나눠먹으려는 것으로 보였다.앞접시는 셀프서비스로 운영하고 있지만 A씨는 직접 가져다줬다.
1인당 수저 3벌 종이컵 2개 앞접시는 약 5개를 쓴 셈이다.",https://imgnews.pstatic.net/image/662/2023/12/19/0000034265_001_20231219190101631.jpg?type=w647,https://n.news.naver.com/mnews/article/662/0000034265?sid=102
102,퇴근길 중서부 눈 펑펑내일부터 또 맹추위,"【 질문1 】   자세한 눈소식 전해주시죠.【 기자 】  네 오후 3시를 조금 넘어서 내리기 시작한 눈은 조금 전 오후 6시 30분 쯤 거의 그친 상황입니다.
그러나 간밤에 눈이 내릴 것이라는 예보가 있어서 도로 교통과 보행자 안전에 주의가 요구됩니다.【 질문2 】  그럼 이 시각 어디에 눈이 좀 많이 내립니까【 기자 】   네 오후 들어 시작한 눈은 주로 수도권과 중부지방을 중심으로 내렸는데요.
대다수 지역의 눈은 내일 오전이면 그치겠지만 서해안과 제주도는 주 후반까지 폭설이 쏟아지겠습니다.
지금까지 광화문 광장에서 MBN뉴스 신용수입니다.",,https://n.news.naver.com/mnews/article/057/0001787910?sid=102
102,인천대교서 차 세우고 사라진 40대결국 해상서 숨진 채 발견,인천대교에 차량을 세우고 사라진 40대 남성이 16시간여 만에 숨진 채 발견됐다.19일 인천해양경찰서에 따르면 전날 오후 7시 36분쯤 인천대교 송도 방향 도로에서 정차한 차량에 운전자가 없다는 신고가 해경에 접수됐다.인천대교 상황실로부터 연락을 받은 해경은 40대 A씨의 차량을 인천대교 주탑 부근에서 발견했다.차량 내부에는 A씨의 신분증이 있었으며 블랙박스가 설치돼 있던 것으로 알려졌다.해경은 경비함정과 헬기 등을 투입해 주변 해상을 수색했으며 이날 낮 12시 6분쯤 A씨 시신을 발견했다.A씨는 당시 호흡과 맥박 없이 이미 숨진 상태로 인양됐다.해경은 차량 블랙박스와 가족 진술 등을 토대로 정확한 사건 경위를 조사한다는 방침이다.해경 관계자는 차량 소유주와 A씨가 동일 인물인 것으로 확인됐다며 현재까지 범죄 혐의점은 나오지 않았다고 말했다.,https://imgnews.pstatic.net/image/009/2023/12/19/0005232549_001_20231219190603567.jpg?type=w647,https://n.news.naver.com/mnews/article/009/0005232549?sid=102
103,美 FDA 허가 받은 국산 의약품 5개는 무엇,"셀트리온의 짐펜트라도 올해 FDA 허가를 받았다.
셀트리온은 이 치료제의 홍보 마케팅 인력을 확충해 2030년 12조원 매출을 달성한다는 목표를 세웠다.지난해 허가받은 한미약품의 호중구감소증 치료제인 롤베돈롤론티스은 4분기부터 미국 판매를 시작했다.
지난 2분기 매출은 2100만 달러약 274억원로 상승세를 보이고 있고 회사는 미국 호중구감소증 치료제 전체 시장에서 점유율 10를 달성한다는 계획이다.SK바이오팜의 뇌전증 신약 엑스코프리세노바메이트는 미국 시장에서 상업적으로 성공한 대표적인 의약품이다.
2019년 미국 FDA 허가를 받았고 이듬해 판매를 시작했다.
업계에서는 미국 치료제 시장 규모가 압도적으로 큰 만큼 어렵게 허가받은 의약품의 영업망 마케팅 등을 활용해 매출 성과를 내겠다는 목표다.",https://imgnews.pstatic.net/image/346/2023/12/19/0000067974_001_20231219193101303.jpg?type=w647,https://n.news.naver.com/mnews/article/346/0000067974?sid=103
103,난생처음 보는 고교생 모습... 모두 서울의 봄 덕분입니다,"3.15 의거와 부마민주항쟁 주제로 한 경남 마산 답사기대한민국 정부 수립 후 대통령과 부통령을 동시에 선출했는데 왜 1960년 3월 15일 선거 때엔 4대 대통령과 5대 부통령이 함께 출마한 거죠마산 3.15 의거 기념관 내부를 관람하던 한 아이가 불쑥 던진 질문이다.
현대사 학습 동아리 회원도 있었지만 대개는 답사 홍보물을 보고 자발적으로 신청한 아이들이다.모두 영화 서울의 봄을 관람한 뒤 갑작스럽게 현대사에 관심이 생겼다고 했다.
볼거리야 지천이지만 욕심부리지 않고 3.15 의거와 부마민주항쟁에만 주목한 까닭이다.국립 3.15 민주 묘지를 시작으로 마산상업고등학교현 용마고등학교와 도심의 3.15 의거 기념관 부마민주항쟁 기념탑 3.15 의거탑 김주열 열사 시신 인양지점을 거쳐 경남대학교에서 마무리하는 일정을 짰다.시기만 다를 뿐 마산에서 3.15 의거와 부마민주항쟁이 벌어진 장소는 거의 겹친다.
국립 3.15 민주 묘지 내 김주열 열사의 묘소.
그의 묘소는 고향인 전북 남원과 서울 4.19 묘역에도 조성돼 있다.ⓒ 서부원 김주열 열사의 모교에 세워진 흉상과 기념비.
뒤로 보이는 학교가 열사의 모교인 용마고등학교옛 마산상고다.
3.15 의거를 주제 삼은 건 김주열 열사의 삶을 기억하자는 취지였는데 아이들의 시선은 당시 함께 희생된 다른 이들에게 가 있었다.비탈진 언덕 위에 조성된 3.15 묘역에는 김주열 열사 외에도 여러 희생자가 모셔져 있다.
심지어 나이 어린 중학생도 있고 학교에 가지 못한 17살의 노동자도 희생됐다며 왜 죄다 10대뿐이냐며 짐짓 성을 내기도 했다.굳이 설명하지 않아도 우리나라 민주화운동은 10대 학생들이 주축이었다는 역사적 사실을 자연스럽게 깨달은 것이다.
한때 4.19 혁명이 학생 의거로 불렸다는 사실까지도.김주열 열사의 모교인 용마고등학교 입구엔 그의 흉상이 세워져 있다.
누가 먼저랄 것 없이 다짐비를 감싸듯 에워쌌고 자연스럽게 단체 을 찍었다.다짐비 뒤편 오동동 문화 광장을 지나면 소담한 모습의 부마민주항쟁 기념탑이 얼굴을 내민다.
옛 마산의 중심 거리로 20년 터울의 3.15 의거와 부마민주항쟁 시위대의 뜨거운 함성이 이곳에 모여 솟구쳤다.
오동동 문화광장에 세워진 부마민주항쟁 기념탑.
숟가락을 이어붙여 만든 새싹 형상의 조형물이다.ⓒ 서부원현대사의 봄 계속 이어 나가야4.19 혁명의 도화선이 된 김주열 열사의 시신은 유기된 지 거의 한 달만인 4월 11일 바다에 떠올랐다.
옛 마산시청현 마산합포구청 인근의 부둣가로 뒤편으로 멀리 마창대교가 보인다.ⓒ 서부원 속 시신 인양 당시의 참혹한 모습에 아이들은 혀를 내둘렀다.
열여섯 살 김주열 열사의 희생이 열두 해 동안 지속된 이승만 독재정권을 붕괴시켰다.
10월 16일 부산대학교에서 시작된 항쟁의 불씨가 이틀 뒤인 18일 이곳에 옮겨붙어 경남대생들이 어깨 겯고 시내로 진출하는 모습을 담고 있다.모름지기 대학은 우리 사회가 나아가야 할 길을 인도하는 등대여야 한다.
대학생들은 그것을 지성인으로서 소명으로 여겼고 시민들은 그들에게 박수를 보냈다.지금의 대학은 어떠한가.
아이들은 교정을 거닐며 당시의 경남대와 지금의 경남대를 자꾸만 비교하려고 했다.
경남대학교 내 부마민주항쟁 시원석.
부마민주항쟁 시원석이 대학의 중심인 본관이나 중앙 도서관 주변이 아닌 오가는 사람 거의 없는 궁벽한 연못가에 덩그러니 세워져 있다.
당시의 대학생들이 서울의 봄을 불러왔듯 지금 예비 대학생들은 혹한에도 아랑곳하지 않고 마산까지 와서 현대사의 봄을 싹틔우고 있다.
불의한 권력에 맞선 3.15 의거와 부마민주항쟁의 정신은 세파에 부침을 겪을지언정 사라질 리 없다.","https://imgnews.pstatic.net/image/047/2023/12/19/0002416351_001_20231219191801136.jpg?type=w647,https://imgnews.pstatic.net/image/047/2023/12/19/0002416351_002_20231219191801195.jpg?type=w647,https://imgnews.pstatic.net/image/047/2023/12/19/0002416351_003_20231219191801277.jpg?type=w647,https://imgnews.pstatic.net/image/047/2023/12/19/0002416351_004_20231219191801333.jpg?type=w647,https://imgnews.pstatic.net/image/047/2023/12/19/0002416351_005_20231219191801403.jpg?type=w647",https://n.news.naver.com/mnews/article/047/0002416351?sid=103
103,올겨울 최강 한파 온다...모레까지 강추위,이날 낮부터 다시 삭풍이 불어들며 기온이 급락하겠다.20일 아침 최저기온은 평년기온보다 약간 낮은 영하 12도에서 영상 1도 사이일 것으로 전망된다.,https://imgnews.pstatic.net/image/215/2023/12/19/A202312190213_1_20231219180001464.jpg?type=w647,https://n.news.naver.com/mnews/article/215/0001139895?sid=103
103,한파특보에 서해안 중심 많은 눈목요일 올겨울 가장 추운 날씨,요약 실패,https://imgnews.pstatic.net/image/079/2023/12/19/0003845013_001_20231219180901141.jpg?type=w647,https://n.news.naver.com/mnews/article/079/0003845013?sid=103
103,현대차 러시아 공장 눈물의 매각 단돈 14만5000원,"바이백 옵션 계약에 포함 러시아 재진출 대비해현대차그룹이 러시아우크라이나 전쟁 여파로 지난해 3월부터 가동을 중단했던 러시아 공장을 매각하기로 했다.
단 재진출 가능성에 대비해 바이백 옵션콜옵션을 매각 계약에 포함했다.현대차그룹은 19일 임시이사회를 열고 러시아 상트페테르부르크에 있는 제조공장HMMR 지분 매각 안건에 승인했다고 밝혔다.
현대차는 러시아 현지 법인의 지분을 매각하는 주식구매계약SPA을 체결할 예정이다.
앞서 폭스바겐 닛산 도요타 등 해외 완성차 업체는 이미 현지 업체에 공장을 매각한 바 있다.현대차는 현지 상황이 나아질 경우를 염두에 두고 러시아 법인 지분을 다시 사들일 수 있는 콜옵션을 계약을 포함시켰다.
현대차는 러시아 정부 방침에 따라 매각 2년 뒤 지분을 되살 수 있게 된다.
현대차는 공장 철수로 현대차를 기존에 구매했던 고객들이 불편을 겪을 것을 고려해 현대모비스를 통해 판매됐던 차량에 대한 애프터서비스AS를 제공할 예정이다.한때 현대차그룹은 러시아 현지 자동차 시장에서 점유율 1위를 했던 만큼 중요한 시장이었다.","https://imgnews.pstatic.net/image/005/2023/12/19/2023042713320484548_1682569925_0018987878_20231219181602559.jpg?type=w647,https://imgnews.pstatic.net/image/005/2023/12/19/2023121918061073768_1702976770_0018987878_20231219181602587.jpg?type=w647",https://n.news.naver.com/mnews/article/005/0001660775?sid=103
103,아픈 엄마 돌보면 오히려 우울증 나아진다...왜일까,"하지만 병든 엄마를 돌보면 오히려 우울증을 누그러뜨리고 회복 탄력성을 높일 수 있다는 색다른 연구 결과가 나왔다.
연구팀은 생존해 있는 어머니가 인지장애나 신체적 장애를 갖게 되고 그의 성인 자녀가 간병할 경우 자녀의 정신건강 변화를 추적했다.
이들의 생존해 있는 어머니의 평균 연령은 82세였다.
연구 초기에 이들 어머니의 약 15는 치매 약 10는 경증 및 중증의 신체적 장애를 겪고 있었다.
하지만 추적관찰 기간 동안 약 39가 치매를 앓고 약 26가 신체적 장애를 겪게 됐다.
연구 결과에 따르면 성인 간병인의 우울증은 대부분 사랑하는 사람이 심각한 건강 문제를 겪고 있기에 발생하지만 간병인이 되는 것 자체는 우울증 감소와 연관이 있는 것으로 나타났다.
어머니의 건강이 악화될수록 성인 자녀의 우울증이 더 심해졌으나 간병인이 되는 것 자체가 우울증을 악화시켰다는 증거는 발견할 수 없었다.
오히려 간병이 어머니의 건강 문제에 대응해 성인 자녀의 우울증을 누그러뜨리는 것으로 나타났다.
연구의 제1 저자인 한세황 조교수인간발달 및 가족과학는 수십 년 동안의 연구 결과를 살펴보면 간병인이 되는 데는 긍정적인 측면과 부정적인 측면이 모두 있다고 말했다.
그는 간병은 만성적인 스트레스 요인이며 건강과 웰빙을 악화시키는 부정적인 측면이 긍정적인 측면보다 더 큰 것으로 널리 알려져 있다.",https://imgnews.pstatic.net/image/296/2023/12/19/0000072683_001_20231219185101295.jpg?type=w647,https://n.news.naver.com/mnews/article/296/0000072683?sid=103
103,어깨 통증 다시 도질 것...AI 정확도 91로 잡아내,"서울성모병원 연구진 회전근개 수술  활용해 딥러닝 학습극심한 어깨 통증을 불러오는 회전근개 파열의 수술 후 재발 가능성을 예측하는 인공지능AI 기술을 최근 국내 연구진이 개발했다.
문제는 수술 후에도 환자의 어깨 관절과 근육 사용량에 따라 힘줄이 다시 다칠 수도 있다는 점이다.
이와 관련해 가톨릭대 서울성모병원 정형외과 김양수 교수 조성현 임상강사 연구팀이 회전근개 재파열을 예측하는 AI인공지능 딥러닝 모델을 개발했다.
이를 통해 수술 후 2년 이내 회전근개 재파열 사례를 구분해 분석해 3가지 딥러닝 구조를 확립해 학습시켰다.
우리나라 환자의 수술 을 활용한 딥러닝 예측 기술은 처음인 데다 해당 모델을 이용하면 관절경 수술 중 이미지 외의 다른 추가 정보 없이도 재파열 가능성을 예측할 수 있게 됐다.","https://imgnews.pstatic.net/image/296/2023/12/19/0000072684_001_20231219181201344.jpg?type=w647,https://imgnews.pstatic.net/image/296/2023/12/19/0000072684_002_20231219181201399.png?type=w647",https://n.news.naver.com/mnews/article/296/0000072684?sid=103
103, 20일 북극 한파 몰려온다서쪽지역엔 눈까지,요약 실패,https://imgnews.pstatic.net/image/031/2023/12/19/0000798021_001_20231219181201091.jpg?type=w647,https://n.news.naver.com/mnews/article/031/0000798021?sid=103
103,현대차 러시아공장 결국 헐값 매각재매입 가능성 열어둬,"전쟁 상황이 종결된 이후 다시 러시아 시장에 진출할 수 있는 가능성을 열어둔 셈이다.앞서 르노 닛산 포드 등 여타 완성차업체들도 러시아 국영기업에 자산을 1루블 1달러처럼 헐값에 매각한 바 있다.
완성차 업체들이 바이백 조항을 붙이면서까지 자산을 헐값에 넘긴 이유는 자동차 시장의 특수성 때문이다.
하지만 점유율 1위까지 기록했던 러시아 시장을 쉽게 놓긴 어려웠다.현대차는 2007년 현지 법인을 설립하고 러시아 시장에 본격 진출했다.
2010년에는 6번째 해외 생산 거점인 상트페테르부르크 공장을 준공하고 2011년부터 현지 생산을 시작했다.
기존의 현대차 상트페테르부르크 공장에 더해 근처 슈사리에 있는 GM 공장까지 합쳐 연산 30만대의 생산 기지를 구축하겠다는 계획을 세웠다.2021년 8월에는 현대차·기아 합산 점유율 28.7를 기록하며 러시아 자동차 시장 점유율 1위로 올라섰다.
러시아우크라이나 전쟁 직전인 2021년에는 23만대 넘는 연간 생산량을 유지했다.
지난해 러시아 공장 생산량은 4만4000여대로 뚝 떨어졌다.
유럽비즈니스협회AEB에 따르면 현대차의 러시아 시장 판매량은 지난해 2892대에서 올해 8월에는 6대까지 줄었다.",https://imgnews.pstatic.net/image/277/2023/12/19/0005357060_001_20231219181603641.jpg?type=w647,https://n.news.naver.com/mnews/article/277/0005357060?sid=103
103,아침엔 요구르트견과류 이 음식 넣었더니 몸의 변화가,"브로콜리 넣으면 면역력 심장 건강에 도움...
우유를 먹으면 속이 불편한 사람도 단백질 칼슘을 보충하면서 소화에 도움을 받을 수 있다.
요구르트와 함께 먹으면 좋은 음식은 무엇일까 견과류가 꼽히지만 브로콜리 등 채소도 시너지 효과를 낼 수 있다.
요구르트의 유산균은 위산에 약하기 때문에 공복에 먹으면 건강효과가 적어진다.
우유 단백질유산균 소화 잘 되고 장의 노화 늦춘다  아침에 요구르트를 먹으면 특히 좋은 이유는 국립농업과학원에 따르면 요구르트는 우유에 유산균이나 효모를 첨가해 발효시킨 것으로 단백질 칼슘 등 우유의 영양소에 장 건강을 높이는 효과가 있다.
콜레스테롤 줄이고 피부 미용에도 기여  요구르트를 먹으면 장에서 콜레스테롤의 흡수를 줄여 혈중 콜레스테롤 농도를 적정하게 유지시키는 작용을 한다.
브로콜리 넣으면 겨울 건강 지킴이   요구르트에 호두 아몬드 등 견과류를 곁들이면 불포화 지방산 효과로 중성지방과 콜레스테롤을 줄이는 데 좋다.
혈액혈관 건강에 기여해 고지혈증 동맥경화 심장병 뇌졸중 등 혈관병 예방에 도움을 준다 여기에 브로콜리를 넣으면 시너지 효과를 낼 수 있다.
브로콜리 100g에 비타민 C가 98㎎ 들어있다.
요구르트 구입 시 성분 확인 집에서도 만든다  요구르트를 살 때는 당분 포화지방 함량을 확인하는 게 좋다.",https://imgnews.pstatic.net/image/296/2023/12/19/0000072686_001_20231219184701300.jpg?type=w647,https://n.news.naver.com/mnews/article/296/0000072686?sid=103
104,섬광 번쩍하더니 용암 콸콸아이슬란드 화산 폭발,"아이슬란드 남서부 레이캬네스 반도에서 화산이 폭발했다고 로이터 통신 등 외신이 18일현지시간 보도했다.
아이슬란드는 지구상에서 가장 화산 활동이 활발한 지역 중 하나다.아이슬란드 기상청은 이날 오후 10시 17분쯤 레이캬네스 반도의 도시 그린다비크에서 4㎞ 떨어진 곳에서 화산이 폭발했다고 밝혔다.폭발 전후의 영상을 보면 화산 폭발 당시 하늘에 섬광이 나타난 데 이어 용암이 능선을 따라 분출하는 모습이 관찰됐다고 외신은 전했다.","https://imgnews.pstatic.net/image/005/2023/12/19/2023121919052973887_1702980329_0018988020_20231219191401876.jpg?type=w647,https://imgnews.pstatic.net/image/005/2023/12/19/2023121919070873890_1702980428_0018988020_20231219191401878.jpg?type=w647,https://imgnews.pstatic.net/image/081/2023/12/19/0003417850_001_20231219184301161.jpg?type=w647,https://imgnews.pstatic.net/image/001/2023/12/19/AKR20231219080351009_01_i_P4_20231219181010298.jpg?type=w647,https://imgnews.pstatic.net/image/001/2023/12/19/AKR20231219080351009_02_i_P4_20231219181010301.jpg?type=w647","https://n.news.naver.com/mnews/article/005/0001660795?sid=104,https://n.news.naver.com/mnews/article/081/0003417850?sid=104,https://n.news.naver.com/mnews/article/001/0014399855?sid=104"
104,시뻘건 용암이 부글부글화산에 뒤덮인 아이슬란드 남서부,그린다비크 북쪽에 위치한 유명 관광지인 블루 라군 온천도 일시 폐쇄했다.하지만 부글부글 끓어오르는 용암과 하늘로 뿜어져 나오는 연기에도 불구하고 화산이 폭발하는 대자연을 직접 목격하려고 수많은 사람들이 몰려들었다.,"https://imgnews.pstatic.net/image/029/2023/12/19/0002844426_001_20231219184601084.jpg?type=w647,https://imgnews.pstatic.net/image/029/2023/12/19/0002844426_002_20231219184601100.jpg?type=w647,https://imgnews.pstatic.net/image/029/2023/12/19/0002844426_003_20231219184601110.jpg?type=w647,https://imgnews.pstatic.net/image/001/2023/12/19/AKR20231219145000704_01_i_P4_20231219173117270.jpg?type=w647","https://n.news.naver.com/mnews/article/029/0002844426?sid=104,https://n.news.naver.com/mnews/article/001/0014399790?sid=104"
